ITS2 type profile UID		28699	28764	29177	29179	29181	28952	29067	29233	29361	29176	29883	29006	28916
Clade		A	B	C	C	C	C	C	C	C	C	C	C	C
Majority ITS2 sequence		A4/A4a	B18b	C3	C3/C3dm	C3/C3cd	C21	C3	C3cd/C3	C3cd	C3	C3dm	C1	C3
Associated species		S. linucheae	None	None	None	None	None	None	None	None	None	None	S. goreaui	None
ITS2 type abundance local		1	1	193	19	18	4	3	3	3	3	2	2	2
ITS2 type abundance DB		5	1	193	19	18	28	27	3	3	3	2	15	80
ITS2 type profile		A4/A4a	B18b	C3-C3de-C3bb-C21ae-C3an-C3s-C3dk	C3/C3dm-C3de-C3bb-C21ae-C3cd-C3an-C3s-C3dk	C3/C3cd-C3de-C3dn-C3bb-C21ae-C3an	C21	C3-C3b	C3cd/C3-C3dn	C3cd	C3-C3de-C3an-C3bb-C21ae-C3s	C3dm	C1-C21	C3
47982	CBC_157	0.000	0.000	0.000	0.000	0.862	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
47909	CBC_084	0.000	0.000	0.000	0.000	0.843	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
47985	CBC_160	0.000	0.000	0.000	0.000	0.840	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
48004	CBC_179	0.000	0.000	0.000	0.000	0.836	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
47864	CBC_039	0.000	0.000	0.000	0.000	0.820	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
48012	CBC_187	0.000	0.000	0.000	0.000	0.818	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
47827	CBC_002	0.000	0.000	0.000	0.000	0.812	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
47977	CBC_152	0.000	0.000	0.000	0.000	0.809	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
47984	CBC_159	0.000	0.000	0.000	0.000	0.805	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
47974	CBC_149	0.000	0.000	0.000	0.000	0.804	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
47939	CBC_114	0.000	0.000	0.000	0.000	0.802	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
47860	CBC_035	0.000	0.000	0.000	0.000	0.802	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
47901	CBC_076	0.000	0.000	0.000	0.000	0.794	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
47882	CBC_057	0.000	0.002	0.000	0.000	0.794	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
47883	CBC_058	0.000	0.000	0.000	0.000	0.752	0.000	0.000	0.000	0.000	0.000	0.000	0.029	0.000
47980	CBC_155	0.000	0.000	0.000	0.000	0.000	0.000	0.741	0.000	0.000	0.000	0.000	0.000	0.000
48008	CBC_183	0.000	0.000	0.000	0.000	0.000	0.098	0.486	0.000	0.000	0.000	0.000	0.000	0.000
47988	CBC_163	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.682	0.000	0.000	0.000	0.085	0.000
47987	CBC_162	0.000	0.000	0.000	0.000	0.000	0.078	0.000	0.587	0.000	0.000	0.000	0.000	0.000
47859	CBC_034	0.000	0.000	0.000	0.000	0.000	0.083	0.000	0.447	0.000	0.000	0.000	0.000	0.000
47845	CBC_020	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.449	0.000	0.000	0.000	0.246
47852	CBC_027	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.877	0.000	0.000	0.000
47870	CBC_045	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.864	0.000	0.000	0.000
47940	CBC_115	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.837	0.000	0.000	0.000
47905	CBC_080	0.000	0.000	0.217	0.000	0.000	0.000	0.000	0.000	0.076	0.000	0.628	0.000	0.000
47923	CBC_098	0.000	0.000	0.000	0.000	0.000	0.000	0.166	0.000	0.171	0.000	0.497	0.000	0.000
47945	CBC_120	0.002	0.000	0.000	0.000	0.000	0.142	0.000	0.000	0.000	0.000	0.000	0.000	0.272
Sequence accession / SymPortal UID		29206/40166	71507	32-2554-982-38767-1354-38269-71161	32/71399-2554-982-38767-53704-1354-38269-71161	32/53704-2554-71427-982-38767-1354	41	32-80	53704/32-71427	53704	32-2554-1354-982-38767-38269	71399	2-41	32
Average defining sequence proportions and [stdev]		0.626[0.240]/0.374[0.240]	1.000[nan]	0.406[0.079]-0.238[0.038]-0.114[0.021]-0.099[0.021]-0.061[0.011]-0.043[0.009]-0.041[0.011]	0.302[0.080]/0.179[0.046]-0.172[0.142]-0.090[0.025]-0.074[0.021]-0.075[0.054]-0.046[0.015]-0.033[0.011]-0.029[0.009]	0.344[0.078]/0.219[0.128]-0.154[0.068]-0.109[0.082]-0.071[0.033]-0.067[0.032]-0.038[0.015]	1.000[0.000]	0.913[0.031]-0.087[0.031]	0.465[0.173]/0.362[0.190]-0.173[0.018]	1.000[0.000]	0.785[0.031]-0.071[0.021]-0.048[0.005]-0.047[0.005]-0.025[0.006]-0.023[0.002]	1.000[0.000]	0.729[0.070]-0.271[0.070]	1.000[0.000]
Species references														
S. goreaui	"Trench, R. (2000). Validation of some currently used invalid names of dinoflagellates. Journal of Phycology 36(5): 972-972.	Trench, R. K. and R. J. Blank (1987). Symbiodinium microadriaticum Freudenthal, S. goreauii sp. nov., S. kawagutii sp. nov. and S. pilosum sp. nov.: Gymnodinioid dinoflagellate symbionts of marine invertebrates. Journal of Phycology 23(3): 469-481."													
S. linucheae	Trench, R. K. and L.-v. Thinh (1995). Gymnodinium linucheae sp. nov.: The dinoflagellate symbiont of the jellyfish Linuche unguiculata. European Journal of Phycology 30(2): 149-154.													
meta_info_summary	Stand_alone output by bcchume on 2019-03-11_01-11-25.143465; data_analysis ID: 62; Number of data_set objects as part of output = 1; Number of data_set objects as part of analysis = 42													
data_set_info	Data_set ID: 296; Data_set name: 20190307_eckert; submitting_user: not supplied; time_stamp: 2019-03-10_01-26-53.345406													
