	sample_name	raw_contigs	post_qc_absolute_seqs	post_qc_unique_seqs	post_taxa_id_absolute_symbiodinium_seqs	post_taxa_id_unique_symbiodinium_seqs	size_screening_violation_absolute	size_screening_violation_unique	post_taxa_id_absolute_non_symbiodinium_seqs	post_taxa_id_unique_non_symbiodinium_seqs	post_med_absolute	post_med_unique	noName Clade A	noName Clade B	noName Clade C	noName Clade D	noName Clade E	noName Clade F	noName Clade G	noName Clade H	noName Clade I	A13	A4a	A4	50815_A	71474_A	45275_A	71448_A	71475_A	29923_A	71501_A	B18b	71441_B	B21	40228_B	44807_B	B1	71508_B	71509_B	71490_B	71510_B	71511_B	71514_B	71515_B	71516_B	B19	40229_B	71512_B	71517_B	71518_B	71513_B	71519_B	71520_B	71521_B	71522_B	71523_B	71367_B	71499_B	71524_B	71525_B	71368_B	71403_B	71526_B	71527_B	71528_B	71402_B	71491_B	29623_B	71420_B	71369_B	71500_B	71407_B	71408_B	71547_B	71506_B	C3	C3de	C3bb	C21ae	C3an	C3s	C3dk	C3cd	C3dm	71372_C	71371_C	71374_C	C3dn	71376_C	12353_C	C21	71394_C	71377_C	C3b	71442_C	71459_C	71460_C	71458_C	37807_C	71397_C	71431_C	71444_C	71392_C	2301_C	71375_C	71386_C	71387_C	71440_C	23653_C	71395_C	71445_C	71413_C	71391_C	71406_C	71443_C	11189_C	C1	71379_C	71393_C	71469_C	71411_C	71381_C	71382_C	49051_C	71380_C	25182_C	3031_C	71477_C	71543_C	20889_C	71373_C	71423_C	71422_C	71428_C	C3i	71404_C	71446_C	71426_C	71388_C	71432_C	23920_C	71436_C	71409_C	71430_C	71384_C	71437_C	7689_C	71414_C	71502_C	71486_C	71396_C	71412_C	71468_C	25087_C	20939_C	71435_C	71424_C	71439_C	71390_C	71539_C	25491_C	71505_C	C3n	71496_C	71389_C	71434_C	71465_C	71415_C	71450_C	71370_C	5436_C	71504_C	71489_C	71548_C	71503_C	44082_C	71529_C	71530_C	71451_C	71433_C	71410_C	3461_C	71452_C	71487_C	71454_C	71449_C	71544_C	71537_C	71400_C	71495_C	71457_C	71461_C	71455_C	71533_C	C1c	71462_C	71470_C	45080_C	71484_C	71485_C	71538_C	22650_C	71545_C	71463_C	71478_C	71534_C	71481_C	71479_C	71438_C	71456_C	71492_C	71542_C	44826_C	71464_C	71416_C	71401_C	71540_C	71480_C	71476_C	71493_C	71497_C	71494_C	71532_C	71398_C	71531_C	71541_C	23413_C	71453_C	C3.7	71466_C	71482_C	71488_C	71405_C	71467_C	71549_C	71425_C	71498_C	71383_C	C3ad	71546_C	71472_C	19660_C	1813_C	71483_C	892_C	71421_C	9930_C	71419_C	71447_C	71417_C	22245_C	71473_C	10133_C	71535_C	71429_C	71378_C	71385_C	71418_C	71471_F	71536_G
47937	CBC_112	1.5197996308990245	1.0400738201950963	0.03564460848932244	1.0400738201950963	0.03564460848932244	0.0	0.0	0.0	0.0	1.0	0.000896388083311363	0	0	0.07534932770893751	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.37469021882414977	0.24555760611653046	0.09733720010545742	0.08484049564988136	0.05684155022409702	0.03221724228842605	0.033166359082520434	0	0	0.013973108357500659	0.013076720274189296	0.011020300553651463	0	0.006960189823358819	0	0	0	0	0	0	0	0.005220142367519114	0.00506195623517005	0.005641972053783285	0.008594779857632481	0	0	0	0	0	0	0	0	0	0	0	0.005800158186132349	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
47944	CBC_119	1.219854447939418	1.0181729252928329	0.01965711779934729	1.0181307607329888	0.019648684887378462	4.2164559844159785e-05	8.432911968831957e-06	0.0	0.0	1.0	6.746329575065566e-05	0	0	0.09544369766324008	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3290142769199632	0.1979330932764393	0.11316124570975604	0.11094760631793765	0.05593128863327796	0.046612920907718645	0.0509558705716671	0	0	0.027099162611841494	0.010106844994645101	0.013501092062099963	0	0.011510924837455621	0	0	0	0.006278302960795392	0	0	0	0	0	0	0	0	0	0.01038934754560097	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.008453994248754038	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00810402840204751	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
47933	CBC_108	1.2839695056456473	1.0215923082968745	0.022294411988158548	1.0215765895575175	0.02228917240837285	1.571873935710356e-05	5.239579785701187e-06	0.0	0.0	1.0	9.431243614262137e-05	0	0	0.0825233816247937	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.4847921196720023	0.1590107673364596	0.07442823085588536	0.07648214613188023	0.04684708286395431	0.036441277409551755	0.029388803017997955	0	0	0.016405124309030416	0.009368368656833721	0.007791255141337665	0	0	0.020245736291949385	0	0	0	0.010086191087474784	0	0.006229860365198711	0.006601870529983496	0.0049199654187734145	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.004610830211417044	0	0	0	0	0	0	0	0	0	0	0	0	0	0.006350370700269839	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
47992	CBC_167	1.2809802068668479	1.0248330215545227	0.026086565226055708	1.0248137362672685	0.026080136796970924	1.9285287254353654e-05	6.428429084784551e-06	0.0	0.0	1.0	0.00011571172352612193	0	0	0.09084013139709049	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3505743801387255	0.2076446878676258	0.1219215860220238	0.08815304803965054	0.06442571628771077	0.04920319621494095	0.027237254032232143	0	0	0.01976099100662771	0.010690477567996709	0.006023438052443124	0	0.006428429084784551	0	0	0	0.005766300889051742	0	0	0	0	0	0	0	0	0	0	0	0.009199082020326693	0.015447515090737277	0.00815124807950681	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0045448993629426775	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.004827750242673198	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
47968	CBC_143	1.3081257413997627	1.025701858442072	0.028823975220772374	1.025701858442072	0.028823975220772374	0.0	0.0	0.0	0.0	1.0	0.0001482799525504152	0	0	0.09056609990773691	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3625197706603401	0.2042721101884803	0.11505700540398049	0.09436371424805588	0.059550876499275075	0.04649400289969685	0.027176420192434426	0	0	0.021772439699485963	0.010915052062738895	0.006730262290760511	0	0.006936206669302755	0	0	0	0.006326611308817715	0	0	0	0	0	0	0	0	0	0	0	0.006441940160801371	0.014407868722815341	0.007858837485172005	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.004571965203637802	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0046049163042045605	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
47919	CBC_094	1.298390527023504	1.0339594681741469	0.02619338373512987	1.0339594681741469	0.02619338373512987	0.0	0.0	0.0	0.0	1.0	0.00012348897517871598	0	0.0004527929089886253	0.07440210754517639	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0001783729641470342	0	0	0.0003773274241571877	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.1162991726238664e-05	3.430249310519888e-05	0	0	0	0	0	0	0	0.35485243067466143	0.23176136441596576	0.09245893991575307	0.10094537670997929	0.051947695558513196	0.04188334408144784	0.043152536326340196	0	0.007965038899027181	0.024738958027469435	0.01810485586092397	0.013096691867564935	0	0.012252850537177042	0	0	0	0.0062087512520409985	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
48061	CBC_237	1.257045611804088	1.018542067959531	0.027462457688927123	1.018542067959531	0.027462457688927123	0.0	0.0	0.0	0.0	1.0	0.00014960821349092066	0	0	0.09713313260898024	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3288482037663868	0.251154788397883	0.08597797019056347	0.10664260467899687	0.04195575337086006	0.0326145905410207	0.05567295644530885	0	0	0.01696183120453313	0.01192190451255774	0.01892543900660146	0	0.016550408617433097	0	0	0.005367194658986778	0.008714678435846128	0	0	0	0	0	0	0	0	0	0	0	0	0	0.012800852766816898	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.005890823406205001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
47943	CBC_118	1.47133035177892	1.0277685067752487	0.03584540417862626	1.0267672385021027	0.03581202856952139	0.0010012682731459848	3.3375609104866166e-05	0.0	0.0	1.0	0.0005340097456778587	0	0	0.08991389092850945	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.349876510246312	0.23085908817835926	0.10713570522662039	0.09131566651091383	0.053367598958681	0.03461050664174621	0.04292103330885789	0	0	0.016587677725118485	0.014718643615245977	0.011314331486549629	0	0.012348975368800481	0	0	0	0	0	0	0	0	0	0	0	0	0	0.009945931513250118	0	0	0	0	0	0	0	0	0	0.009678926640411187	0	0	0	0	0	0	0	0.00791001935785328	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0074093852212802885	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
48005	CBC_180	1.2506706801858893	1.02617237008872	0.021551542036332912	1.026145965356992	0.021546261089987327	2.6404731727925644e-05	5.280946345585129e-06	0.0	0.0	1.0	8.977608787494719e-05	0	0	0.08676066751161808	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.41383079847908744	0.20410329531051966	0.07466730038022813	0.10669623996620195	0.037378538234051545	0.029816223067173638	0.041751161808196026	0	0	0.024223700887198985	0.010282002534854246	0.012991128010139416	0	0.012473595268272075	0	0	0	0.005772074355724546	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.004747570764681031	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00863962822137727	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.007630967469370511	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.004995775242923532	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
47976	CBC_151	1.4399895358603312	1.0207492874747002	0.03840063886326399	1.020694213055391	0.03838687025843671	5.507441930909141e-05	1.3768604827272853e-05	0.0	0.0	1.0	0.00019276046758181993	0	0	0.09686213495986452	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.34455933580250314	0.23445180299880214	0.08984014649795537	0.11342576656707376	0.04427983312450949	0.034531660906800314	0.04204931914249129	0	0	0.02278704098913657	0.0157237467127456	0.016054193228600147	0	0.01400267110933649	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.014085282738300129	0	0	0	0	0	0	0	0.014209200181745584	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
47959	CBC_134	1.5784283193190076	1.0242914979757085	0.032181044326793314	1.0242914979757085	0.032181044326793314	0.0	0.0	0.0	0.0	1.0	0.0019723865877712033	0	0	0.08335928578843559	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.4119173673829544	0.23139208969168484	0.07796117512716703	0.07173258590262639	0.04993252361673414	0.029689608636977057	0.03280390324924738	0	0	0.010173362400083048	0.012976227551126337	0.012768607910308314	0	0.011003840963355133	0.006228589224540642	0.004048582995951417	0	0.005813349942904599	0.0071628776082217375	0	0	0	0	0	0.006228589224540642	0	0	0	0	0	0	0	0	0	0.007266687428630748	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.010900031142946123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
48027	CBC_202	1.173595874355368	1.014481950304735	0.019929676511954993	1.0144631973745897	0.01992498827941866	1.8752930145335207e-05	4.688232536333802e-06	0.0	0.0	1.0	7.032348804500703e-05	0	0	0.10433192686357243	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.32881387716830757	0.2493624003750586	0.08141584622597281	0.10316455696202531	0.0449507735583685	0.034767932489451474	0.05319268635724332	0	0	0.015293014533520862	0.020464135021097046	0.01728551336146273	0	0.021453352086263477	0	0	0	0.0052320675105485236	0	0	0	0	0	0	0.007885607126113456	0	0	0	0	0	0	0	0	0	0.016718237224566338	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
47946	CBC_121	1.3023181696188944	1.0167824074074074	0.026913915727321526	1.0167824074074074	0.026913915727321526	0.0	0.0	0.0	0.0	1.0	0.00015096618357487922	0	0	0.10201120504562534	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3702194041867955	0.20250436124530327	0.09651771336553945	0.13028381642512077	0.03437835480407944	0.03135064412238325	0.03273450080515298	0	0	0.011372785829307569	0.013326959205582394	0.012580515297906603	0	0	0	0	0	0.009695383789586688	0	0	0.011054079441760602	0.010777308105206655	0.009091519055287172	0.010299248523886206	0	0	0	0	0	0	0	0	0.009284420289855072	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.004528985507246377	0	0	0	0	0	0	0	0
48021	CBC_196	1.2920159002052904	1.0218627822744093	0.027877662565215684	1.0218431685343305	0.027871124651856115	1.9613740078716477e-05	6.537913359572159e-06	0.0	0.0	1.0	0.00010460661375315455	0	0	0.09850674058867373	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3242085855878238	0.2386534513644625	0.10484197863409914	0.10592727225178812	0.04811904232645109	0.038174876106541834	0.04156805314015979	0	0	0.022581952743962238	0.009381905670986047	0.013572708134471803	0	0.011696327000274592	0	0	0	0.005956039070570237	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01114060436471096	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.016285942178694248	0	0	0	0.007891261425003597	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
47920	CBC_095	1.3780529094719118	1.0260704056514856	0.03198177176270349	1.0260704056514856	0.03198177176270349	0.0	0.0	0.0	0.0	1.0	0.0001464115445502878	0	0	0.09591786312350728	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.32860241030005216	0.24054501697458844	0.0921294644082686	0.09578060230049139	0.056944940108527554	0.044930042733869566	0.045149660050695	0	0	0.02184277230259606	0.01660855958492327	0.012060650982329956	0	0.011017468727409156	0	0	0	0	0	0	0	0	0	0	0	0	0	0.009352037408149633	0	0	0	0	0	0	0	0	0	0.009251379471271309	0	0	0	0	0	0.00793367557031872	0	0.007851319076509183	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
48002	CBC_177	1.3188018262761887	1.0306228398310269	0.026825209438604974	1.0306228398310269	0.026825209438604974	0.0	0.0	0.0	0.0	1.0	0.0002702433612584807	0	0	0.07366265094514059	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5070476623949252	0.1482782653220874	0.084685735417526	0.07465828438135605	0.04847312500888958	0.027579046183168105	0.015844794970628812	0	0	0.008846914247514472	0.010269247727822265	0.006997880723114342	0	0.005390643890366535	0.01756581848180124	0.005518653903594237	0	0	0.014251781472684086	0	0	0	0	0	0	0	0	0	0	0.00694098738390203	0	0	0	0.012232067930647019	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.005419090559972691	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
47916	CBC_091	1.5103634425951933	1.032031553470583	0.032908038764554136	1.03165307118455	0.03289807870439537	0.0	0.0	0.00037848228603300764	9.960060158763358e-06	1.0	0.00017928108285774046	0	0	0.06997938267547135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.46861087040965727	0.13030746705710103	0.09567633788508083	0.07490961245405922	0.0638240654973556	0.04112508839553391	0.03200167329010667	0	0	0.015159211561637832	0.005796755012400275	0.00785848746526429	0	0.005926235794464199	0.017330504676248245	0.0056174739295425345	0	0	0.01794802840609157	0	0	0	0	0	0	0	0	0.005836595253035328	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.007380404577643649	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.004691188334777542	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
